,ID,sentiment,date_time,text
1503,1503,Relaxed,08/11/2016 19:00:43,"I might be the only person who thinks Trump was trying to say """"Big League"""" not """"Bigly"""" and my vote counts as much as yours. Election2016"
1504,1504,Upset,08/11/2016 19:00:49,People making excuses for Trump peeking @ Melania's ballot yet his son did the same shit to his wife! Must run in t? 
1505,1505,Excited,08/11/2016 19:00:44,Mexican businesses fear NAFTA changes if Trump wins election |  mexico election2016
1506,1506,Upset,08/11/2016 19:00:45,Wow Trump so insecure he thinks his wife will not even vote for him ??????????? 
1507,1507,Elated,08/11/2016 19:00:33,started a poll for Hillary and Trump is winning! ElectionDay myvote2016? 
1508,1508,Serene,08/11/2016 19:00:34,The World will be watching the U.S Election2016 tonight. Who it be? Trump or Clinton?  
1509,1509,Calm,08/11/2016 19:00:51,Oh I can not wait to drink and celebrate when trump wins MAGA TrumpForPresident HillaryForPrison2016  Election2016 TrumpForPresident
1510,1510,Sad,08/11/2016 19:01:15,I guess this is what Trump has filed a lawsuit over? Election2016 
1511,1511,Contented,08/11/2016 19:02:00,Extraordinary intimate family photos show the soft side of Trump   MakeAmericaGreatAgain Election2016
1512,1512,Elated,08/11/2016 19:02:03,If Trump wins today then 2016 is officially named 'The Year of the Cunt' ElectionDay Election2016
1513,1513,Serene,08/11/2016 19:02:08,Love your Dad!   @GenFlynn=Secretary of Defense position in Trump Cabinet. He's going to have A LOT of work ahead t? 
1514,1514,Happy,08/11/2016 19:02:20,Young Latina's supposed support for Bernie Sanders did not motivate her to register yet she still opposes Hillary Cl? 
1515,1515,Elated,08/11/2016 19:02:39,If Hillary win you'll do a special meet and great with your LA's fans???? ImWithHer Election2016 JOANNE
1516,1516,Elated,08/11/2016 19:02:45,If Hillary win you'll do a special meet and great with your LA's fans???? ImWithHer Election2016 JOANNE
1517,1517,Upset,08/11/2016 19:03:00,Could Trump end up a victim of his own vitriol? ElectionDay Election2016  
1518,1518,Serene,08/11/2016 19:02:47,?????????Voted Donald Trump Jobs ??????  ElectionDay Election2016 Elecciones  ?????????MAGA 1st Safe ; Legal Again??????  @mitchellvii
1519,1519,Contented,08/11/2016 19:03:06,I accidentally clicked Hillary Clinton and I've never been more disappointed in myself 
1520,1520,Upset,08/11/2016 19:03:18,itvnews: Could Trump end up a victim of his own vitriol? ElectionDay Election2016  
1521,1521,Bored,08/11/2016 19:03:25,Trump trying negate early votes in NV for being late. absurd election2016 
1522,1522,Elated,08/11/2016 19:03:11,We turning up after Hillary win this weekend REDcoming Election2016
1523,1523,Excited,08/11/2016 19:03:46,If Trump wins who does the UK support in their inevitable war with Mexico?? election2016
1524,1524,Alert,08/11/2016 19:03:49,5 Ways Trump Can Crash Hillary Clinton's Victory Party and Pull Off a Historic Win.  
1525,1525,Contented,08/11/2016 19:03:48,Election2016 Iamwithher DNCLeak SNOBS StrongerTogether Rigged  Hillary is going to go down faster than Monica! 
1526,1526,Elated,08/11/2016 19:04:05,Here's a list of celebrities who vow to leave the US if Donald Trump wins  Election2016 
1527,1527,Calm,08/11/2016 19:04:01,"She did it three times and it defaulted to Hillary every time"""" Election2016  "
1528,1528,Elated,08/11/2016 19:04:04,Here's a list of celebrities who vow to leave the US if Donald Trump wins  Election2016 
1529,1529,Happy,08/11/2016 19:04:02,OMG! De Election2016 race!  'More Trump cookies being sold than Hillary so far. Day still young?' 
1530,1530,Serene,08/11/2016 19:04:18,Deplorable Election2016 hate filled bigot Hillary was for the Iraq war. Trump and Bernie were against it. 
1531,1531,Happy,08/11/2016 19:04:23,regrann from Trust no one ????????? SwickTV Election2016 Trump Hilary 
1532,1532,Bored,08/11/2016 19:04:22,If Trump wins I'm just gonna pray that he does something so stupid that he gets impeached Election2016
1533,1533,Elated,08/11/2016 19:04:13,If trump wins this
1534,1534,Elated,08/11/2016 19:04:33,Here's a list of celebrities who vow to leave the US if Donald Trump wins  Election2016 
1535,1535,Upset,08/11/2016 19:04:38,Election2016 SNOBS StrongerTogether Rigged DNCLeak  Hillary wants to stab America in the back ... AGAIN! 
1536,1536,Lethargic,08/11/2016 19:05:01,Here's how the Election2016 odds are currently looking ???:  Hillary Clinton ?? 1/5 Donald Trump ?? 41/10 ?? 
1537,1537,Sad,08/11/2016 19:04:54,Trump files lawsuit against the electoral process in Nevada StrongerTogether UnitedAgainstHate ElectionDay? 
1538,1538,Happy,08/11/2016 19:04:55,let's be honest they're both shite but you've got to be a fucking nutcase to even consider voting for trump Election2016
1539,1539,Serene,08/11/2016 19:05:49,electionday Election2016 LadyGaga JOANNE   Why Most Women Hate Hillary Clinton  
1540,1540,Elated,08/11/2016 19:05:46,So if Hillary Clinton wins this election who'll be Americas First Lady? ????????????Election2016
1541,1541,Elated,08/11/2016 19:05:46,Here's a list of celebrities who vow to leave the US if Donald Trump wins  Election2016 
1542,1542,Happy,08/11/2016 19:06:03,Trump just got caught peeking at his wife's ballot. He's a joke. Election2016
1543,1543,Contented,08/11/2016 19:06:07,The children's art is my favorite thing here! ??? hillary election2016 
1544,1544,Excited,08/11/2016 19:06:16,flex some real power and vote today.  ?????? election2016 hillaryclinton trump  godblessamerica 
1545,1545,Elated,08/11/2016 19:06:39,CNN Here's a list of celebrities who vow to leave the US if Donald Trump wins  Election20? 
1546,1546,Contented,08/11/2016 19:06:38,ElectionDay A fine time to remind ourselves of Richard Nixon's view of Hillary Clinton (There's a man who could be? 
1547,1547,Upset,08/11/2016 19:06:37,Iamwithher Rigged DNCLeak SNOBS StrongerTogether Election2016 Debate  Hillary got SCHOLONGED! 
1548,1548,Elated,08/11/2016 19:06:30,Here's a list of celebrities who vow to leave the US if Donald Trump wins  Election2016 
1549,1549,Elated,08/11/2016 19:06:18,Here's a list of celebrities who vow to leave the US if Donald Trump wins  Election2016 
1550,1550,Happy,08/11/2016 19:06:54,Election2016 surprise!  Pregnant Colorado woman votes on way to giving birth   Clinton v Trump
1551,1551,Nervous,08/11/2016 19:07:05,Except there is no Gary Seven. AMERICA has gestated ; permitted TRUMP ; only YOU can undo this pending horror Vote Hillary Election2016
1552,1552,Elated,08/11/2016 19:07:14,Here's a list of celebrities who vow to leave the US if Donald Trump wins  Election2016 
1553,1553,Elated,08/11/2016 19:07:14,If Trump wins
1554,1554,Happy,08/11/2016 19:07:19,Internet Gold Trump is such a control freak. Election2016 LMAO 
1555,1555,Tense,08/11/2016 19:07:40,Trump has 30% chance of winning. If I had 30% chance for Ovarian Cancer I'd take out my ovaries! govote Election2016 imwithher IVOTED
1556,1556,Calm,08/11/2016 19:07:27,12:30 hitting the streets of Philly vote election2016 Hillary 
1557,1557,Elated,08/11/2016 19:07:31,Hillary Clinton is a politician...but Trump is a leader.  Election2016   ElectionFinalThoughts   VoteTrump TrumpForPresident
1558,1558,Elated,08/11/2016 19:07:36,They gonna leave when Hillary wins and starts a WW3 with Russia? 
1559,1559,Nervous,08/11/2016 19:07:41,Trump be the next as per my prediction to plant a hard nut for ME esp. for AleSaud  Election2016
1560,1560,Contented,08/11/2016 19:07:44,Trump can not even trust his own wife ?????? Trump Election2016 AmericaDecides 
1561,1561,Upset,08/11/2016 19:07:28,Could Trump end up a victim of his own vitriol? ElectionDay Election2016  
1562,1562,Serene,08/11/2016 19:08:00,Trump cast his ballot under a hail of boos near his home in NewYork ElectionDay Election2016 
1563,1563,Calm,08/11/2016 19:07:59,So Trump was right. Someone is rigging Election2016 Namely his supporters and Republicans.
1564,1564,Lethargic,08/11/2016 19:07:47,I wonder how many lawsuits the Trump campaign will file today... ??Election2016 
1565,1565,Elated,08/11/2016 19:07:58,Here's a list of celebrities who vow to leave the US if Donald Trump wins  Election2016 
1566,1566,Serene,08/11/2016 19:08:15,Trump is Light  Hillary is darkness  Vote wisely Americans   Election2016
1567,1567,Upset,08/11/2016 19:08:11,Could Trump end up a victim of his own vitriol? ElectionDay Election2016  
1568,1568,Upset,08/11/2016 19:08:24,My 6 yr old said Vote Trump cause Clinton wants to hurt babies! Election2016 Vote2016 
1569,1569,Elated,08/11/2016 19:08:19,Trump challenges Hispanic votes in Vegas. Huh? I thought he said he was gonna win the Hispanics. election2016 ImWithHer
1570,1570,Elated,08/11/2016 19:08:33,Here's a list of celebrities who vow to leave the US if Donald Trump wins  Election2016 
1571,1571,Sad,08/11/2016 19:08:30,".on Election Day: """"I hope today we defeat Donald Trump and we defeat him badly.""""? "
1572,1572,Depressed,08/11/2016 19:08:57,Why do people say they're going to move to Canada if trump wins? What's so bad about moving to Mexico??? ?? ElectionDay Election2016
1573,1573,Lethargic,08/11/2016 19:09:14,Rigged Debate DNCLeak StrongerTogether Election2016 Iamwithher SNOBS  Hillary is a lizard person! 
1574,1574,Elated,08/11/2016 19:09:10,Here's a list of celebrities who vow to leave the US if Donald Trump wins  Election2016 
1575,1575,Contented,08/11/2016 19:09:16,Canot lie trump fucked hillary up ????????? 
1576,1576,Contented,08/11/2016 19:09:44,I'll be on at 8 EST! Tune in!   ElectionDay RedIceLive  Trump Election2016 
1577,1577,Alert,08/11/2016 19:09:39,5 Ways Trump Can Crash HillaryClinton's Victory Party and Pull Off a Historic Win.  
1578,1578,Lethargic,08/11/2016 19:10:05,ElectionDay Odds on Trump becoming POTUS lengthening. Odds on Trump becoming Bond villain shortening Election2016 
1579,1579,Upset,08/11/2016 19:09:50,Trump supporters keep committing voter fraud. election2016  
1580,1580,Upset,08/11/2016 19:10:08,Hillary got SCHOLONGED! Debate Rigged DNCLeak StrongerTogether SNOBS Election2016 Iamwithher  
1581,1581,Elated,08/11/2016 19:10:12,election2016 If Trump wins ya'll American foreigners better start packing.
1582,1582,Elated,08/11/2016 19:10:26,3/9 ElectoralCollegeGroup Final Election2016 prediction: >;50% chance winning: Trump weak in: AZ OH NE2
1583,1583,Happy,08/11/2016 19:10:49,SCOTUS more important for republicans than democrats- good for Trump (party unity) bad for Clinton (willing to sacr? 
1584,1584,Elated,08/11/2016 19:10:48,5b/9 ElectoralCollegeGroup Final Election2016 prediction: >;90% chance winning: Trump strong in: ID MT WY ND SD NE NE1 KS OK SC
1585,1585,Serene,08/11/2016 19:10:47,?????????Voted Donald Trump Jobs ??????  ElectionDay Election2016 Elecciones  ?????????MAGA 1st Safe ; Legal Again??????@minorities4MAGA
1586,1586,Elated,08/11/2016 19:10:35,4/9 ElectoralCollegeGroup Final Election2016 prediction: >;68% chance winning: Trump leading in: AK IA GA UT
1587,1587,Elated,08/11/2016 19:10:40,5a/9 ElectoralCollegeGroup Final Election2016 prediction: >;90% chance winning: Trump strong in: TX MO AR LA IN WV KY TN MS AL
1588,1588,Contented,08/11/2016 19:11:19,Obama And Trump Walk Into A Bar - Election Closes In  ? ? ? Election2016 PresidentObama
1589,1589,Elated,08/11/2016 19:11:03,Election2016 MAGA If Trump wins
1590,1590,Serene,08/11/2016 19:11:26,?????????Voted Donald Trump Jobs ??????  ElectionDay Election2016 Elecciones  ?????????MAGA 1st Safe ; Legal Again??????? 
1591,1591,Elated,08/11/2016 19:11:44,Here's a list of celebrities who vow to leave the US if Donald Trump wins  Election2016  N?
1592,1592,Elated,08/11/2016 19:12:00,If Hillary wins
1593,1593,Relaxed,08/11/2016 19:11:59,Best part about electionday: adults proudly walking around with stickers all day.  ElectionFinalThoughts Election2016 imwithher hillary
1594,1594,Contented,08/11/2016 19:11:45,Hillary And Trump Walk Into A Bar ~ The Election Closes In  ? ? ? ?  Election2016 HillaryClinton
1595,1595,Serene,08/11/2016 19:12:06,Donald Trump is the hate that hate made. Election2016
1596,1596,Serene,08/11/2016 19:12:06,Donald Trump is the hate that hate made. Election2016
1597,1597,Calm,08/11/2016 19:12:16,Ss researched candidates to make Presidential Paper Dolls. Here are Trump and Clinton sschat Election2016 
1598,1598,Serene,08/11/2016 19:12:12,I do not understand how Trump is even an option. Election2016
1599,1599,Alert,08/11/2016 19:12:25,Probably because we're witnessing a Hillary wave ??? election. It'll put out the Trump dumpster fire ?? .? 
1600,1600,Contented,08/11/2016 19:12:27,Trump And Bill Clinton Walk Into A Bar  ? ? ? ? ?Election2016 Trump Clinton ElectionDay
1601,1601,Elated,08/11/2016 19:12:14,Been saying all along. If people that never voted go out and vote that Trump will win. Looks like it's happening Election2016
1602,1602,Lethargic,08/11/2016 19:12:51,SNOBS Debate StrongerTogether Rigged Iamwithher Election2016 DNCLeak  Hillary is a lizard person! 
1603,1603,Contented,08/11/2016 19:12:39,Trump on Fox News now: repeats his comments that he may not respect the outcome Election2016
1604,1604,Bored,08/11/2016 19:12:41,Trump supporters are actually too blinded by their obsession with their country to realize that trump would fuck the world up Election2016
1605,1605,Elated,08/11/2016 19:12:48,Here's a list of celebrities who vow to leave the US if Donald Trump wins  Election2016 
1606,1606,Elated,08/11/2016 19:13:45,Wow the economic crisis of a Trump win is devastating. ElectionDay ElectionFinalThoughts Election2016 
1607,1607,Contented,08/11/2016 19:13:36,Election2016 Debate DNCLeak StrongerTogether Rigged SNOBS Iamwithher  Hillary ainot no ways tired! 
1608,1608,Upset,08/11/2016 19:13:27,Art outside the Javits center where Hillary Clinton will hold her election night party tonight electionday? 
1609,1609,Upset,08/11/2016 19:14:00,Ralph Peters: I??ll Vote for ??Criminal?? Clinton Over ??Moscow??s Man?? Trump [VIDEO]  Election2016
1610,1610,Elated,08/11/2016 19:15:12,Bipan Rai of discusses his outlook for the loonie and the U.S. dollar under Trump or Clinton election2016? 
1611,1611,Serene,08/11/2016 19:14:58,?????????Voted Donald Trump Jobs ??????  ElectionDay Election2016 Elecciones  ?????????MAGA 1st Safe ; Legal Again??????  Oust? 
1612,1612,Contented,08/11/2016 19:15:01,SNOBS StrongerTogether Iamwithher Debate Rigged Election2016 DNCLeak Hillary ainot no ways tired!  
1613,1613,Elated,08/11/2016 19:15:17,Could Trump win Election2016 ? Expert Richard Dron looks at why he may win  
1614,1614,Elated,08/11/2016 19:15:23,For the fact that their has not been unconfirmed reports of Hillary winning on CNN or NYT etc
1615,1615,Contented,08/11/2016 19:15:52,Wishing Hillary Clinton as USA President:) HillaryForumBD HillaryClition USElection2016 Election2016? 
1616,1616,Contented,08/11/2016 19:15:42,Wouldnot trust Clinton or Trump to run a bath let alone a country!! Absolute shambles. Election2016
1617,1617,Contented,08/11/2016 19:15:46,ElectionNight ElectionFinalThoughts ElectionDay Election2016 Go Vote Today Vote Donald J Trump people! Save Ame? 
1618,1618,Elated,08/11/2016 19:16:06,Trump for the win ???? 
1619,1619,Depressed,08/11/2016 19:16:17,Trump may have won this DANCE battle but he will not win the presidential one 
1620,1620,Happy,08/11/2016 19:16:01,Here is hoping that our neighbours of the South serve Donald Trump some of this today! Election2016 MuchNeeded 
1621,1621,Contented,08/11/2016 19:16:27,Truman said being president was like riding a tiger... riding a tank would be more truthful. ElectionDay Election2016 Hillary Trump
1622,1622,Upset,08/11/2016 19:16:34,Election2016 StrongerTogether Debate SNOBS DNCLeak Rigged Iamwithher  Hillary got SCHOLONGED! 
1623,1623,Contented,08/11/2016 19:16:58,One of the best things about Trump potentially losing is not having to see his face everywhere on social media in the future. election2016
1624,1624,Serene,08/11/2016 19:17:33,Election2016 News: Giselle Just Revealed Neither She Nor Tom Brady Are Voting Trump 
